0.01410677,0.04745495,1.63287,2.832367,-0.03379717,0.05538868,-0.01384054,0.9977968
0.02773995,0.04627399,1.632894,2.85965,-0.03360994,0.05516335,-0.01355351,0.9978196
0.04166516,0.04503204,1.632913,2.88677,-0.03350602,0.05505715,-0.01346629,0.9978301
0.05513453,0.04379202,1.632869,2.913675,-0.03330539,0.05500363,-0.01359871,0.997838
0.06926427,0.04256381,1.632703,2.940734,-0.03274537,0.05488892,-0.01371082,0.9978612
0.08306646,0.04143013,1.632478,2.968108,-0.03191413,0.05454864,-0.01355741,0.9979088
0.09703188,0.04023487,1.632323,2.995331,-0.03098225,0.05445098,-0.01328435,0.9979473
0.1112707,0.03908701,1.632247,3.022969,-0.03014195,0.05432246,-0.01293499,0.9979847
0.1262191,0.03785892,1.63215,3.051569,-0.02964936,0.05422871,-0.01269385,0.9980075
0.1399748,0.03661373,1.632085,3.079705,-0.02932605,0.0542069,-0.01268779,0.9980184
0.154006,0.03542457,1.632047,3.106931,-0.0290174,0.05404898,-0.01266266,0.9980363
0.1674529,0.03425813,1.631928,3.133836,-0.02872864,0.05385036,-0.01273647,0.9980544
0.181021,0.03298676,1.63179,3.160309,-0.02828467,0.05355128,-0.0125557,0.9980855
0.1949394,0.0316779,1.631613,3.187236,-0.02772194,0.05330741,-0.01267832,0.9981128
0.2085826,0.03040815,1.631492,3.214182,-0.02703874,0.05283165,-0.01247636,0.9981595
0.2224921,0.02913124,1.631389,3.241069,-0.02651585,0.0524959,-0.01250412,0.9981908
0.2363497,0.02785731,1.631356,3.268167,-0.0260723,0.0519474,-0.01253067,0.9982309
0.2504646,0.02647928,1.631301,3.29543,-0.02583824,0.05157457,-0.01289454,0.9982517
0.2647682,0.02518615,1.631305,3.323103,-0.02558205,0.05105212,-0.01298352,0.998284
0.2791888,0.02389649,1.631329,3.351039,-0.02536798,0.05045204,-0.01274361,0.998323
0.2924748,0.02254784,1.631256,3.378084,-0.02531283,0.05000878,-0.0127186,0.998347
