0.01401438,0.02009286,1.548,602.3285,-0.09977826,-0.7793222,0.2244662,-0.5764687
0.02769802,0.0289637,1.547845,602.3265,-0.09671087,-0.7832016,0.2252789,-0.5713946
0.03962266,0.03800263,1.547534,602.3245,-0.09371448,-0.7870263,0.2256994,-0.5664513
0.05258625,0.04725708,1.547133,602.3229,-0.09110079,-0.7905542,0.2258848,-0.5618727
0.06584151,0.05663647,1.546645,602.3213,-0.08851895,-0.7940499,0.2262882,-0.5571741
0.08023427,0.06609787,1.546411,602.3196,-0.08671148,-0.7970851,0.2270007,-0.5528176
0.09429479,0.0756823,1.546836,602.3176,-0.08587293,-0.7996229,0.2286892,-0.5485713
0.1074395,0.08572735,1.548188,602.3151,-0.08493163,-0.8023242,0.2314236,-0.5436044
0.1219402,0.09601559,1.550139,602.3128,-0.08081631,-0.8068127,0.2363961,-0.5353866
0.1361825,0.1053845,1.550778,602.3109,-0.0776854,-0.810645,0.2375361,-0.5295246
0.1501945,0.1137349,1.550924,602.309,-0.0769967,-0.8135061,0.236921,-0.5254978
0.1641198,0.1211802,1.550692,602.3075,-0.0783125,-0.8156946,0.236077,-0.5222808
0.1784935,0.1283165,1.55073,602.3064,-0.07912782,-0.8180525,0.2375554,-0.5177802
0.1926818,0.1356675,1.550705,602.3049,-0.07804174,-0.8208925,0.2387744,-0.5128664
0.2063033,0.1432635,1.550991,602.3033,-0.07497013,-0.8242289,0.2392215,-0.5077393
0.2206644,0.1507718,1.551533,602.3017,-0.07026736,-0.8281398,0.238938,-0.502151
0.2347301,0.158034,1.552066,602.2997,-0.06532034,-0.8321923,0.2383519,-0.4963644
0.2484624,0.1649214,1.552448,602.2982,-0.0609504,-0.8361697,0.2376111,-0.4905574
0.2622524,0.171292,1.55247,602.2968,-0.05784471,-0.8398747,0.237228,-0.4847549
0.276716,0.177138,1.552335,602.2955,-0.0560988,-0.8433211,0.2375867,-0.4787641
0.2906788,0.182779,1.552161,602.2946,-0.05531105,-0.8464502,0.2386808,-0.472752
0.3039157,0.1884838,1.552297,602.2937,-0.05538638,-0.8493248,0.2403374,-0.4667096
0.3184905,0.1942307,1.552774,602.2929,-0.05561174,-0.8522333,0.2426248,-0.4601511
0.3328908,0.1998631,1.553453,602.2919,-0.05535285,-0.8552764,0.2449995,-0.4532258
0.3460271,0.2052742,1.554172,602.2904,-0.05461001,-0.8584337,0.2466054,-0.446425
0.36028,0.2104641,1.554706,602.2888,-0.05441616,-0.8613116,0.2465954,-0.4408765
0.3817915,0.2154642,1.555321,602.2874,-0.05379856,-0.8640562,0.2459255,-0.4359279
0.3881606,0.2206513,1.556001,602.2863,-0.05282559,-0.8668134,0.2463853,-0.430277
0.4018143,0.2257449,1.556853,602.285,-0.0507835,-0.8696193,0.2469581,-0.4244941
0.4136673,0.2309681,1.55754,602.2838,-0.04842516,-0.8723934,0.2474652,-0.4187431
0.4267265,0.2359387,1.55814,602.2823,-0.04600447,-0.8750166,0.2476179,-0.4134188
