0.0146474,0.2606918,1.647525,2.866193,0.09139597,-0.04735022,-0.02125507,0.9944612
0.02973443,0.2574168,1.647313,2.896008,0.09203421,-0.0498778,-0.02123334,0.9942792
0.04495364,0.2531111,1.647172,2.926202,0.09267943,-0.05240713,-0.02135177,0.9940866
0.05961318,0.2484698,1.64703,2.955914,0.09322056,-0.0546492,-0.02184155,0.9939046
0.07554594,0.244082,1.64687,2.986454,0.09379999,-0.05659432,-0.02240408,0.9937287
0.09791239,0.2385315,1.646631,3.024982,0.09489102,-0.06028136,-0.0228699,0.9933977
0.1142207,0.2333726,1.646512,3.063643,0.09528761,-0.06178378,-0.02309534,0.9932622
0.1288155,0.2291491,1.6464,3.094586,0.09565485,-0.06308687,-0.02337788,0.9931384
0.1431021,0.2251971,1.646305,3.123508,0.09597245,-0.06432925,-0.02348357,0.9930255
0.15978,0.2209415,1.646232,3.154477,0.09618529,-0.0653227,-0.02350552,0.9929395
0.1815818,0.2154658,1.646064,3.193144,0.09666891,-0.0670712,-0.02336129,0.9927794
0.197467,0.2101234,1.645989,3.230644,0.09694239,-0.06768329,-0.02311688,0.9927169
0.213184,0.2055419,1.645936,3.262107,0.09707646,-0.06825364,-0.02294151,0.9926687
0.2289223,0.2010096,1.645877,3.293467,0.09721472,-0.06861839,-0.02305045,0.9926276
0.251686,0.1953167,1.645755,3.332032,0.09744394,-0.06918871,-0.02321701,0.9925616
0.266601,0.1899045,1.645729,3.36953,0.09754939,-0.06919917,-0.02303552,0.9925548
0.282099,0.1855314,1.645735,3.399847,0.09743845,-0.06923027,-0.02276243,0.9925698
0.297908,0.1810209,1.645754,3.430995,0.09740345,-0.06933136,-0.02257583,0.9925705
0.313151,0.1765375,1.645762,3.46181,0.09734718,-0.06933995,-0.02245812,0.9925781
0.3352568,0.1711114,1.645816,3.498925,0.09698795,-0.06940719,-0.02231698,0.9926116
0.3504304,0.1657022,1.645907,3.53577,0.0966466,-0.06927356,-0.02235951,0.9926533
0.3654206,0.1613231,1.646019,3.565558,0.09612575,-0.0690235,-0.02255132,0.9927171
0.380561,0.1570139,1.64619,3.595313,0.09533829,-0.06867187,-0.02269773,0.992814
0.3961644,0.1526677,1.646407,3.625686,0.0943058,-0.06819442,-0.02279423,0.9929433
0.4186264,0.1474355,1.646891,3.663198,0.09223111,-0.06703058,-0.02258128,0.9932222
0.4337466,0.1423308,1.647134,3.700278,0.09075405,-0.06613664,-0.02239494,0.9934225
0.4484634,0.1384281,1.647728,3.72953,0.08876026,-0.06531983,-0.02208417,0.9936635
0.4628302,0.1345658,1.648275,3.758155,0.08647224,-0.06446613,-0.02177998,0.9939278
0.4784993,0.1306256,1.648698,3.787674,0.08391462,-0.06356661,-0.02147689,0.9942115
0.4929093,0.1267899,1.649194,3.817162,0.08160003,-0.0626647,-0.02100493,0.9944714
0.5074081,0.123077,1.649642,3.845506,0.07952938,-0.06159933,-0.02057414,0.9947147
0.5219806,0.1194367,1.650103,3.874019,0.07749683,-0.06051162,-0.02029539,0.9949476
0.5359532,0.1159026,1.65061,3.901971,0.07546123,-0.05930689,-0.02007394,0.9951811
0.5507038,0.1124639,1.651104,3.930041,0.07346734,-0.05813375,-0.01992662,0.9954024
0.5642006,0.1091471,1.651566,3.957697,0.0713533,-0.05708287,-0.01964175,0.9956226
0.5793467,0.1058562,1.651997,3.985704,0.06933689,-0.05600198,-0.01941911,0.9958309
0.5932977,0.1026102,1.652348,4.014206,0.06739423,-0.05487849,-0.01927256,0.9960297
0.6140456,0.09897587,1.653076,4.047783,0.0637596,-0.05250043,-0.01890459,0.9964041
0.6276225,0.0953247,1.653434,4.081425,0.06226957,-0.05129085,-0.01852616,0.9965684
0.6427103,0.09237526,1.653744,4.109452,0.06095447,-0.05009935,-0.0182691,0.9967149
0.6557192,0.08952855,1.654076,4.136894,0.05986238,-0.04906448,-0.01807608,0.9968362
0.6697264,0.08687837,1.654445,4.163285,0.05863848,-0.04793143,-0.01808605,0.9969639
0.6837071,0.08413209,1.654777,4.190692,0.05720288,-0.04657383,-0.01807963,0.9971119
0.6981337,0.08153933,1.655092,4.218506,0.0557991,-0.04541171,-0.01788298,0.9972484
0.7126361,0.07897575,1.65544,4.246759,0.05449197,-0.04408034,-0.01767968,0.9973841
0.7263801,0.07654944,1.655678,4.274429,0.05335566,-0.04264945,-0.0175513,0.9975101
0.7401339,0.07428814,1.655887,4.301376,0.05223787,-0.04121004,-0.01739507,0.9976324
0.7543482,0.07216599,1.656121,4.328824,0.05116681,-0.03978461,-0.01727343,0.9977478
0.7684623,0.07035632,1.656327,4.356634,0.04998278,-0.03831693,-0.01693712,0.9978711
0.782298,0.06899247,1.656597,4.384059,0.04882111,-0.03662183,-0.01687565,0.9979934
0.7956418,0.06831135,1.656856,4.410485,0.04767883,-0.03496854,-0.01697045,0.9981061
0.8096198,0.06836189,1.657104,4.436015,0.04663076,-0.0330923,-0.01684208,0.9982218
0.8227969,0.06898862,1.657348,4.459061,0.04571021,-0.0314173,-0.01626049,0.9983282
0.8362743,0.06981754,1.657656,4.476892,0.044644,-0.02976025,-0.0158584,0.9984337
0.8501063,0.07036316,1.657938,4.488621,0.04368176,-0.02792695,-0.01558268,0.9985335
0.8637018,0.07088196,1.65817,4.496081,0.04264576,-0.02599998,-0.01530225,0.9986347
0.8776764,0.07129471,1.658408,4.500764,0.04165526,-0.02409032,-0.01483621,0.9987314
0.8915949,0.07169341,1.658606,4.503698,0.04065736,-0.0222238,-0.01428545,0.9988238
0.9055474,0.07202747,1.658855,4.505454,0.03983274,-0.02034041,-0.01390499,0.9989026
0.9195856,0.07232285,1.658958,4.506555,0.03904897,-0.01846835,-0.0135539,0.9989747
0.9336855,0.07261291,1.659144,4.507105,0.03833884,-0.01667664,-0.01315844,0.999039
0.9469642,0.07291369,1.659276,4.507344,0.03767239,-0.01507092,-0.0129248,0.9990929
0.961108,0.07317691,1.659398,4.507441,0.0371421,-0.0133627,-0.01287121,0.9991378
0.9747594,0.07346317,1.659511,4.507379,0.03669243,-0.01157833,-0.01300374,0.999175
0.9887569,0.07367692,1.659615,4.507236,0.03629785,-0.009841239,-0.01301465,0.999208
1.00298,0.07390289,1.659719,4.507102,0.03602508,-0.008134042,-0.01281789,0.9992356
1.017173,0.07414781,1.659849,4.506997,0.03584177,-0.006601889,-0.01250602,0.9992575
1.030632,0.07441634,1.659868,4.506793,0.03558014,-0.00507605,-0.01225149,0.9992788
1.044898,0.07468811,1.659969,4.506648,0.03548178,-0.003785108,-0.01208655,0.9992902
1.058687,0.07492821,1.660012,4.506447,0.03533486,-0.002563715,-0.01210277,0.999299
1.072778,0.07521583,1.660064,4.506278,0.03524106,-0.001435745,-0.0122642,0.9993026
1.086788,0.0754435,1.66005,4.506102,0.03526286,-0.0002994549,-0.01237422,0.9993015
1.100381,0.07565821,1.660082,4.505905,0.03536237,0.0008499157,-0.01243781,0.999297
1.114545,0.07591769,1.660072,4.505774,0.0355128,0.001632718,-0.01248351,0.9992899
1.128565,0.07612947,1.660081,4.505615,0.03554371,0.002543533,-0.01241841,0.9992877
